"Iteration","Statistics Report 1 Monitor: Statistics Report 1 Monitor"
1075.0,0.470427331246874
1076.0,0.4702835651006892
1077.0,0.4701402378310893
1078.0,0.4699974401105518
1079.0,0.4698551240438663
1080.0,0.46971343112585723
1081.0,0.46957228764887804
1082.0,0.4694316722226579
1083.0,0.4692913739932155
1084.0,0.46915160897601016
1085.0,0.46901208458011606
1086.0,0.46887236400860344
1087.0,0.468732292704121
1088.0,0.46859169256649336
1089.0,0.4684504060092602
1090.0,0.4683084708216614
1091.0,0.4681659533568369
1092.0,0.4680235619197214
1093.0,0.4678815645641783
1094.0,0.4677403796740704
1095.0,0.46760050691399535
1096.0,0.46746212364339995
1097.0,0.4673254003615428
1098.0,0.46719039736252305
1099.0,0.46705727028572486
1100.0,0.4669257918474328
1101.0,0.46679603491862276
1102.0,0.46666780794430396
1103.0,0.46654126794227146
1104.0,0.4664165459308319
1105.0,0.4662935787008141
1106.0,0.4661723855728723
1107.0,0.46605332258304905
1108.0,0.46593637672582483
1109.0,0.4658216361624542
1110.0,0.4657092728355412
1111.0,0.4655994047050127
1112.0,0.4654917544753276
1113.0,0.46538623871375484
1114.0,0.46528270567525776
1115.0,0.46518085737043563
1116.0,0.46508077597546243
1117.0,0.4649822936968199
1118.0,0.46488520351552537
1119.0,0.4647893507073972
1120.0,0.4646947059933935
1121.0,0.464601153984584
1122.0,0.4645086032064927
1123.0,0.46441683466415606
1124.0,0.46432589893535636
1125.0,0.46423610585109637
1126.0,0.46414757081594227
1127.0,0.46406039010407074
1128.0,0.4639749273100703
1129.0,0.46389120440598736
1130.0,0.4638093839336975
1131.0,0.46372957370061874
1132.0,0.46365155042451395
1133.0,0.46357507603053316
1134.0,0.46350013278488
1135.0,0.4634265925248264
1136.0,0.46335430046642034
1137.0,0.4632832229581589
1138.0,0.4632134258441421
1139.0,0.46314491680102693
1140.0,0.46307770593953645
1141.0,0.4630120600226121
1142.0,0.46294800430199845
1143.0,0.4628858526695341
1144.0,0.46282567315503076
1145.0,0.4627673894546149
1146.0,0.46271103286723314
1147.0,0.46265654038182635
1148.0,0.46260408518756607
1149.0,0.4625537741507071
1150.0,0.46250563231171543
1151.0,0.46245967526034165
1152.0,0.4624157675225401
1153.0,0.46237406572125883
1154.0,0.4623344126851033
1155.0,0.4622969028417399
1156.0,0.4622612148717567
1157.0,0.46222682138968724
1158.0,0.46219331317977824
1159.0,0.46216012441752086
1160.0,0.46212701177357135
1161.0,0.4620938463971711
1162.0,0.46206065291996656
1163.0,0.462027645528516
1164.0,0.4619949886995349
1165.0,0.4619630479938401
1166.0,0.46193197377547646
1167.0,0.461901942545946
1168.0,0.4618731606976249
1169.0,0.46184570134147546
1170.0,0.4618192951343053
1171.0,0.4617936032094163
1172.0,0.46176836731209236
1173.0,0.4617432074478235
1174.0,0.4617182290550071
1175.0,0.46169337876957844
1176.0,0.4616687188883119
1177.0,0.46164415376396967
1178.0,0.46161962063947404
1179.0,0.46159517700724473
1180.0,0.4615705799827742
1181.0,0.4615458173136061
1182.0,0.46152077166107186
1183.0,0.4614955275459117
1184.0,0.4614697955558414
1185.0,0.4614432283703224
1186.0,0.46141564567624177
1187.0,0.4613868871792352
1188.0,0.46135656301876093
1189.0,0.46132447969657364
1190.0,0.4612904597723826
1191.0,0.46125451697240905
1192.0,0.4612167520943696
1193.0,0.4611772427739831
1194.0,0.46113594428589805
1195.0,0.4610929395799524
1196.0,0.4610485552005383
1197.0,0.46100303889006056
1198.0,0.46095661911380664
1199.0,0.46090932598370943
1200.0,0.4608614808921225
1201.0,0.4608132287191246
1202.0,0.4607646027021213
1203.0,0.4607157173172009
1204.0,0.46066653221570547
1205.0,0.4606169612808992
1206.0,0.46056718470948843
1207.0,0.46051718093570526
1208.0,0.4604670564385846
1209.0,0.4604169501851693
1210.0,0.4603670306124621
1211.0,0.460317476136889
1212.0,0.46026826544781996
1213.0,0.4602194249177288
1214.0,0.46017092235082746
1215.0,0.4601228371610677
1216.0,0.46007535968898844
1217.0,0.4600284843987518
1218.0,0.4599824825479142
1219.0,0.45993736212663444
1220.0,0.4598931714835947
1221.0,0.45984996360715097
1222.0,0.4598075937613334
1223.0,0.4597661236731575
1224.0,0.4597255798883793
1225.0,0.45968614988717843
1226.0,0.4596477738321044
1227.0,0.4596103797301679
1228.0,0.45957409794099574
1229.0,0.45953897775229774
1230.0,0.45950495528659197
1231.0,0.4594720922562564
1232.0,0.4594403529229923
1233.0,0.4594097670908726
1234.0,0.45938035218955586
1235.0,0.4593521493676262
1236.0,0.45932530553503975
1237.0,0.45930014439648165
1238.0,0.45927676926771643
1239.0,0.4592552338859536
1240.0,0.45923568967280193
1241.0,0.45921775511008706
1242.0,0.459201327794857
1243.0,0.45918618393476335
1244.0,0.4591718344190511
1245.0,0.4591578337150118
1246.0,0.4591441052399693
1247.0,0.4591304467549283
1248.0,0.4591166905555597
1249.0,0.4591026059116418
1250.0,0.4590881622572069
1251.0,0.45907331519988565
1252.0,0.45905805770623265
1253.0,0.4590424572526382
1254.0,0.4590263400628652
1255.0,0.4590096220871391
1256.0,0.45899236321236003
1257.0,0.4589745946491306
1258.0,0.45895634551963177
1259.0,0.45893759037356496
1260.0,0.45891866893566124
1261.0,0.4588997236701178
1262.0,0.45888101511516144
1263.0,0.45886260215027785
1264.0,0.45884470135976385
1265.0,0.4588272246141346
1266.0,0.45881010834781594
1267.0,0.4587934725130575
1268.0,0.4587772882803945
1269.0,0.45876144642441574
1270.0,0.4587460025855995
1271.0,0.45873069956238943
1272.0,0.45871547203403645
1273.0,0.4587003641536406
1274.0,0.4586852133287653
1275.0,0.45866986446515473
1276.0,0.45865412985513765
1277.0,0.4586378287728453
1278.0,0.45862105927388075
1279.0,0.45860410213394454
1280.0,0.45858725796804745
1281.0,0.4585709736536469
1282.0,0.45855535244285905
1283.0,0.4585403591338371
1284.0,0.45852611952934347
1285.0,0.4585122559689883
1286.0,0.45849835943282513
1287.0,0.458483794076679
1288.0,0.4584680321214468
1289.0,0.4584506384441132
1290.0,0.4584310936639989
1291.0,0.45840914033077157
1292.0,0.4583846741960864
1293.0,0.4583578598810207
1294.0,0.4583290325269174
1295.0,0.4582986079331584
1296.0,0.45826704979541405
1297.0,0.458234822650052
1298.0,0.4582021397652308
1299.0,0.4581691576625425
1300.0,0.458135967231214
1301.0,0.45810238989579893
1302.0,0.45806823422993176
1303.0,0.4580334846419742
1304.0,0.45799825766979524
1305.0,0.457962755601001
1306.0,0.4579270220561858
1307.0,0.45789134288087346
1308.0,0.4578559545191567
1309.0,0.457821325862291
1310.0,0.45778789043851326
1311.0,0.45775591204705657
1312.0,0.457725688981278
1313.0,0.45769750337983367
1314.0,0.4576713848712647
1315.0,0.45764705343394024
1316.0,0.45762414655937794
1317.0,0.45760216147474464
1318.0,0.4575805587751758
1319.0,0.4575587600011941
1320.0,0.45753656998371695
1321.0,0.45751397945303685
1322.0,0.4574910757676568
1323.0,0.45746823845394924
1324.0,0.45744559990128697
1325.0,0.4574236354012904
1326.0,0.4574025257131253
1327.0,0.4573823874082723
1328.0,0.4573629638069947
1329.0,0.4573439787158249
1330.0,0.457325093206419
1331.0,0.45730590104790125
1332.0,0.45728594307456183
1333.0,0.45726498107672864
1334.0,0.45724283230907886
1335.0,0.45721982139707806
1336.0,0.4571963730237749
1337.0,0.45717308339370977
1338.0,0.4571504063740406
1339.0,0.4571287317366994
1340.0,0.457108281136017
1341.0,0.4570891789520773
1342.0,0.45707119367358245
1343.0,0.45705423547704876
1344.0,0.4570379345630059
1345.0,0.45702197693764246
1346.0,0.45700604610510426
1347.0,0.45698989258930656
1348.0,0.45697331685670456
1349.0,0.45695624626213593
1350.0,0.45693865336109535
1351.0,0.45692054091849843
1352.0,0.45690191887867887
1353.0,0.4568829698727232
1354.0,0.4568638518190795
1355.0,0.4568448508325643
1356.0,0.4568262022818492
1357.0,0.4568081591925331
1358.0,0.4567909879048389
1359.0,0.4567747285073203
1360.0,0.4567591819794075
1361.0,0.45674413074246784
1362.0,0.45672926931323715
1363.0,0.45671453099066717
1364.0,0.4566996743907111
1365.0,0.45668457285348274
1366.0,0.4566693385443445
1367.0,0.4566539204820347
1368.0,0.4566385178938591
1369.0,0.45662335258426784
1370.0,0.4566084069323008
1371.0,0.45659374074532194
1372.0,0.45657912921514116
1373.0,0.4565643431223968
1374.0,0.4565489563334765
1375.0,0.4565326809012425
1376.0,0.4565153291693282
1377.0,0.45649688665307203
1378.0,0.4564773308121712
1379.0,0.4564570541153206
1380.0,0.456436170377015
1381.0,0.4564149311962893
1382.0,0.45639339780712007
1383.0,0.4563716459480671
1384.0,0.45634952314933597
1385.0,0.4563269403047531
1386.0,0.45630375574441695
1387.0,0.45628000898071486
1388.0,0.45625568884147694
1389.0,0.45623109582361343
1390.0,0.45620674979254733
1391.0,0.4561832679779939
1392.0,0.45616103953324155
1393.0,0.45614067497783545
1394.0,0.4561223796851149
1395.0,0.4561062787118525
1396.0,0.4560923485674987
1397.0,0.4560801843560195
1398.0,0.4560692892611253
1399.0,0.4560590736290485
1400.0,0.45604897174159925
1401.0,0.4560387770298527
1402.0,0.45602819289586205
1403.0,0.4560172418617046
1404.0,0.4560059962162058
1405.0,0.45599439042289014
1406.0,0.45598260515985695
1407.0,0.4559706965679965
1408.0,0.45595854464124386
1409.0,0.45594606128480253
1410.0,0.4559330387387648
1411.0,0.455919272451951
1412.0,0.45590453677316173
1413.0,0.45588892510118345
1414.0,0.45587248208869363
1415.0,0.45585554484651036
1416.0,0.45583854207373387
1417.0,0.4558219867272367
1418.0,0.45580628405566675
1419.0,0.45579175072516576
1420.0,0.45577843203572316
1421.0,0.4557663083984838
1422.0,0.45575537086552376
1423.0,0.45574543879758944
1424.0,0.4557362559352805
1425.0,0.455727704104002
1426.0,0.45571972187508025
1427.0,0.4557122499245837
1428.0,0.45570541601624875
1429.0,0.4556992427797938
1430.0,0.4556938016492636
1431.0,0.455688963877687
1432.0,0.4556846754037753
1433.0,0.45568068907284764
1434.0,0.4556767095167067
1435.0,0.4556727029630314
1436.0,0.45566867892986745
1437.0,0.4556648410493223
1438.0,0.45566152159853685
1439.0,0.4556592304046396
1440.0,0.45565852322989564
1441.0,0.45565985232647954
1442.0,0.4556635153361125
1443.0,0.45566955200266784
1444.0,0.45567775622138307
1445.0,0.45568772689909326
1446.0,0.4556989876915237
1447.0,0.45571105652772714
1448.0,0.4557234260477894
1449.0,0.4557356043261831
1450.0,0.45574730996648233
1451.0,0.45575837611615944
1452.0,0.4557687637156876
1453.0,0.4557784498525293
1454.0,0.45578735206887927
1455.0,0.45579529143633407
1456.0,0.45580198968850716
1457.0,0.4558073694055233
1458.0,0.4558113998164845
1459.0,0.45581405156967075
1460.0,0.45581541998467245
1461.0,0.4558155816112981
1462.0,0.4558147139695571
1463.0,0.45581283885431206
1464.0,0.4558101398112449
1465.0,0.4558066486629869
1466.0,0.455802323829409
1467.0,0.4557972804367928
1468.0,0.45579133951560186
1469.0,0.45578459688622797
1470.0,0.455776911871815
1471.0,0.4557683534938842
1472.0,0.45575893783633264
1473.0,0.4557486894077469
1474.0,0.4557377869190262
1475.0,0.45572629474871135
1476.0,0.4557143327561986
1477.0,0.45570203698716955
1478.0,0.4556895258907039
1479.0,0.4556766739742453
1480.0,0.45566341019858675
1481.0,0.45564936729922256
1482.0,0.4556343015600178
1483.0,0.4556179906454184
1484.0,0.4556001920548684
1485.0,0.4555806537722151
1486.0,0.45555916580269906
1487.0,0.45553555403213974
1488.0,0.4555099258938677
1489.0,0.455482501489723
1490.0,0.4554537107921545
1491.0,0.4554239879417152
1492.0,0.4553938440489515
1493.0,0.45536378886692086
1494.0,0.45533435004841033
1495.0,0.45530606802345563
1496.0,0.45527920297756624
1497.0,0.45525399254351356
1498.0,0.45523036827276514
1499.0,0.4552083936433102
1500.0,0.45518781284994053
1501.0,0.45516812369224086
1502.0,0.4551490498093788
1503.0,0.45513017640107684
1504.0,0.45511122518859143
1505.0,0.45509205692169824
1506.0,0.455072650448926
1507.0,0.4550532626747139
1508.0,0.45503404199240854
1509.0,0.45501521659093874
1510.0,0.4549968999317082
1511.0,0.4549792616670966
1512.0,0.4549622032407685
1513.0,0.45494560018439956
1514.0,0.4549295382263578
1515.0,0.45491382852058615
1516.0,0.4548982226945763
1517.0,0.4548826716347767
1518.0,0.4548671313038197
1519.0,0.4548516344319028
1520.0,0.45483617849776614
1521.0,0.4548208292817166
1522.0,0.45480562331940394
1523.0,0.45479058695524516
1524.0,0.4547756396693955
1525.0,0.45476083125179856
1526.0,0.4547461387738692
1527.0,0.4547316181180241
1528.0,0.4547173047674776
1529.0,0.45470320607374226
1530.0,0.45468936390752296
1531.0,0.45467582915740906
1532.0,0.4546626073495174
1533.0,0.4546495090137466
1534.0,0.45463641962028084
1535.0,0.4546233255835837
1536.0,0.4546100924253615
1537.0,0.4545966979624628
1538.0,0.45458306240031876
1539.0,0.45456912575763136
1540.0,0.45455483598947083
1541.0,0.4545403571274918
1542.0,0.45452572462396357
1543.0,0.4545112720233032
1544.0,0.4544972529483027
1545.0,0.4544838559253659
1546.0,0.4544712837169629
1547.0,0.4544595685201248
1548.0,0.45444864254256256
1549.0,0.454438312075149
1550.0,0.45442841027923403
1551.0,0.45441864618481087
1552.0,0.45440887720946216
1553.0,0.4543989157931144
1554.0,0.4543885563532828
1555.0,0.45437774711699114
1556.0,0.4543663597025489
1557.0,0.4543544658867734
1558.0,0.4543419544586299
1559.0,0.45432863906712306
1560.0,0.4543144287939502
1561.0,0.45429928824559146
1562.0,0.45428329519782257
1563.0,0.45426666116910075
1564.0,0.4542494462495116
1565.0,0.4542318310185952
1566.0,0.4542140527578376
1567.0,0.45419612306801505
1568.0,0.4541783567874488
1569.0,0.4541608669187994
1570.0,0.45414371914626467
1571.0,0.45412703925205483
1572.0,0.45411094770433585
1573.0,0.45409539801375587
1574.0,0.4540802150836185
1575.0,0.45406539990667993
1576.0,0.4540507400555295
1577.0,0.45403629745905044
1578.0,0.45402172219980746
1579.0,0.45400677461178857
1580.0,0.4539914898389014
1581.0,0.45397584748552566
1582.0,0.45395973951957747
1583.0,0.453943380538061
1584.0,0.45392680048122913
1585.0,0.4539101893393086
1586.0,0.4538938129517079
1587.0,0.4538777950541326
1588.0,0.4538622496655679
1589.0,0.4538473702078706
1590.0,0.45383310645725816
1591.0,0.4538192195508914
1592.0,0.4538053143368491
1593.0,0.45379113309925506
1594.0,0.45377637939438925
1595.0,0.4537608628277391
1596.0,0.45374473646513946
1597.0,0.45372800191232454
1598.0,0.4537109344245094
1599.0,0.45369380273467746
1600.0,0.45367697329247075
1601.0,0.45366082995651813
1602.0,0.45364572014046894
1603.0,0.453631875451418
1604.0,0.4536194933117463
1605.0,0.45360853371254395
1606.0,0.4535992528120491
1607.0,0.4535913860186836
1608.0,0.45358481772748294
1609.0,0.4535792259591277
1610.0,0.45357447785317867
1611.0,0.45357038175667014
1612.0,0.4535666632550686
1613.0,0.4535630760086705
1614.0,0.4535597170929332
1615.0,0.45355663540402735
1616.0,0.4535540454898029
1617.0,0.4535518311664704
1618.0,0.45354973116582115
1619.0,0.45354755982367667
1620.0,0.45354483164944803
1621.0,0.4535410642146227
1622.0,0.45353587264672196
1623.0,0.4535289455868092
1624.0,0.45352015911851645
1625.0,0.4535095268884982
1626.0,0.45349721430968004
1627.0,0.45348350303336676
1628.0,0.4534687478944047
1629.0,0.4534533854707269
1630.0,0.4534376232655304
1631.0,0.4534217372446908
1632.0,0.4534057868497583
1633.0,0.45338992878036255
1634.0,0.45337428003643226
1635.0,0.4533587607615958
1636.0,0.4533433850569869
1637.0,0.45332807997050134
1638.0,0.4533127068076377
1639.0,0.453297108345589
1640.0,0.4532812408549064
1641.0,0.45326500879663306
1642.0,0.453248422040711
1643.0,0.45323145268656573
1644.0,0.4532141157858935
1645.0,0.453196435141333
1646.0,0.453178419572804
1647.0,0.4531600515552084
1648.0,0.4531412412622164
1649.0,0.45312196029644514
1650.0,0.4531023181276841
1651.0,0.45308234756129473
1652.0,0.4530621335399712
1653.0,0.4530418849754182
1654.0,0.45302176139946326
1655.0,0.45300195513915237
1656.0,0.4529826904985477
1657.0,0.4529641966234492
1658.0,0.4529465079931734
1659.0,0.4529295452993365
1660.0,0.45291330713846967
1661.0,0.4528976707789976
1662.0,0.45288262879284735
1663.0,0.4528682223360367
1664.0,0.45285440016139483
1665.0,0.4528411941318675
1666.0,0.45282840884139386
1667.0,0.45281606278860986
1668.0,0.45280405814772284
1669.0,0.45279251263553455
1670.0,0.4527813682680273
1671.0,0.45277058239211526
1672.0,0.4527599628066261
1673.0,0.45274920754057596
1674.0,0.4527380969163038
1675.0,0.4527264753370464
1676.0,0.4527143568086981
1677.0,0.45270192595176023
1678.0,0.4526892691791137
1679.0,0.4526766367613051
1680.0,0.4526642507970862
1681.0,0.4526524300978689
1682.0,0.4526416376077465
1683.0,0.45263222811500364
1684.0,0.45262438974025465
1685.0,0.4526182319016677
1686.0,0.4526137044441139
1687.0,0.4526107213949799
1688.0,0.4526089158081785
1689.0,0.4526078425593704
1690.0,0.45260719624533896
1691.0,0.45260661204613767
1692.0,0.4526058455626349
1693.0,0.4526045838405546
1694.0,0.4526026717037208
1695.0,0.45260000587382443
1696.0,0.4525966703915407
1697.0,0.4525927620567865
1698.0,0.4525884196188922
1699.0,0.4525838898216134
1700.0,0.4525792570806236
1701.0,0.45257457284890035
1702.0,0.45256980108004874
1703.0,0.45256490410211075
1704.0,0.4525597264396096
1705.0,0.4525542383717424
1706.0,0.4525484728640023
1707.0,0.4525423595859946
1708.0,0.4525358942116275
1709.0,0.45252923890325975
1710.0,0.4525224705327957
1711.0,0.4525158165985054
1712.0,0.452509199104931
1713.0,0.45250274436609866
1714.0,0.4524964709913552
1715.0,0.4524904010443418
1716.0,0.4524843914736283
1717.0,0.45247833559881023
1718.0,0.45247206631878734
1719.0,0.4524653206173734
1720.0,0.4524580907746274
1721.0,0.4524503128779611
1722.0,0.45244193982815617
1723.0,0.4524331275885034
1724.0,0.45242402612294136
1725.0,0.4524147484389325
1726.0,0.45240529916292227
1727.0,0.45239572797055283
1728.0,0.4523859500314105
1729.0,0.45237586164698224
1730.0,0.4523654700979831
1731.0,0.45235470419674456
1732.0,0.45234363006221534
1733.0,0.4523323693556474
1734.0,0.45232104769027975
1735.0,0.4523097600333374
1736.0,0.4522987679116323
1737.0,0.45228823483439506
1738.0,0.4522785292709597
1739.0,0.4522697452008444
1740.0,0.45226214567416856
1741.0,0.45225589161866864
1742.0,0.4522511083305215
1743.0,0.45224787186864224
1744.0,0.4522460940987885
1745.0,0.4522454956934543
1746.0,0.4522459212686741
1747.0,0.4522470313079728
1748.0,0.4522486864603774
1749.0,0.452250716083017
1750.0,0.4522529735124185
1751.0,0.45225539221091465
1752.0,0.4522579752727056
1753.0,0.45226078220553745
1754.0,0.4522638572157877
1755.0,0.45226715250872684
1756.0,0.4522706314396282
1757.0,0.45227401211787044
1758.0,0.4522770562840732
1759.0,0.4522796527940034
1760.0,0.4522817249720291
1761.0,0.45228330652010396
1762.0,0.45228445863587513
1763.0,0.45228523030879625
1764.0,0.45228576965157624
1765.0,0.45228621206933
1766.0,0.452286626926889
1767.0,0.45228714882805515
1768.0,0.4522878428951478
1769.0,0.4522888086598161
1770.0,0.45229010715546253
1771.0,0.45229185124338
1772.0,0.4522941965227852
1773.0,0.45229725996179476
1774.0,0.45230103049450304
1775.0,0.4523053928389233
1776.0,0.45231032285778916
1777.0,0.4523157542496766
1778.0,0.452321537734439
1779.0,0.452327577808333
1780.0,0.4523337035539814
1781.0,0.4523396260252787
1782.0,0.4523451160310567
1783.0,0.452349905643571
1784.0,0.45235385473187567
1785.0,0.45235687783565803
1786.0,0.45235905546813676
1787.0,0.45236042100544693
1788.0,0.45236109876968505
1789.0,0.45236125692151957
1790.0,0.4523610399150387
1791.0,0.45236065524947905
1792.0,0.4523603114651721
1793.0,0.45236007217613816
1794.0,0.45235997086434576
1795.0,0.45235999469925625
1796.0,0.45236013068081715
1797.0,0.45236028794102184
1798.0,0.4523604914057729
1799.0,0.45236060492248253
1800.0,0.45236062841925895
1801.0,0.45236059843240384
1802.0,0.4523604427936455
1803.0,0.45236036379088884
1804.0,0.45236053067676124
1805.0,0.4523612497182764
1806.0,0.4523625545354075
1807.0,0.4523644139837964
1808.0,0.45236672573727077
1809.0,0.45236917347512284
1810.0,0.4523714809358183
1811.0,0.4523733878832967
1812.0,0.45237463285995605
1813.0,0.4523751877016293
1814.0,0.45237475000427907
1815.0,0.4523733345114198
1816.0,0.4523708435653125
1817.0,0.45236735399134975
1818.0,0.4523632006834859
1819.0,0.45235849097013436
1820.0,0.45235360607302383
1821.0,0.45234891167041413
1822.0,0.45234474499820915
1823.0,0.4523413817095411
1824.0,0.45233901162215745
1825.0,0.4523376916021905
1826.0,0.4523373680636251
1827.0,0.45233773235374375
1828.0,0.4523383821474702
1829.0,0.4523390905948482
1830.0,0.45233948417507513
1831.0,0.4523394043595818
1832.0,0.45233850599946485
1833.0,0.4523367516417019
1834.0,0.4523341462854997
1835.0,0.4523306421893522
1836.0,0.45232662100871746
1837.0,0.452322251161944
1838.0,0.4523178821889247
1839.0,0.45231365731362383
1840.0,0.45230957727575544
1841.0,0.4523057235541561
1842.0,0.4523022763557903
1843.0,0.4522994405800967
1844.0,0.45229723430037383
1845.0,0.4522955948532166
1846.0,0.45229450909382946
1847.0,0.45229367884892857
1848.0,0.4522930725578228
1849.0,0.45229249471071675
1850.0,0.4522917541072694
1851.0,0.4522905473972957
1852.0,0.45228885139960523
1853.0,0.452286733980976
1854.0,0.4522843029804191
1855.0,0.4522817032513125
1856.0,0.45227913639743433
1857.0,0.45227678579660896
1858.0,0.4522749121144698
1859.0,0.45227359996100736
1860.0,0.45227292357783805
1861.0,0.4522729141565945
1862.0,0.4522733211433626
1863.0,0.45227399646827765
1864.0,0.45227464090014735
1865.0,0.45227513979840545
1866.0,0.4522750477548437
1867.0,0.4522743054559883
1868.0,0.4522729023373921
1869.0,0.45227069383358637
1870.0,0.4522679174027522
1871.0,0.4522648544127134
1872.0,0.45226165739107665
1873.0,0.45225838078897657
1874.0,0.45225515351318907
1875.0,0.4522519793902534
1876.0,0.4522489273320565
1877.0,0.45224597457554006
1878.0,0.45224317952737897
1879.0,0.4522404942154412
1880.0,0.4522379854833043
1881.0,0.4522358405777549
1882.0,0.45223396191437554
1883.0,0.4522324091248915
1884.0,0.45223109735183864
1885.0,0.45223000849096456
1886.0,0.4522290257124974
1887.0,0.45222809419763327
1888.0,0.45222715631940313
1889.0,0.4522262340898929
1890.0,0.4522254031258865
1891.0,0.4522248187012427
1892.0,0.45222458240357927
1893.0,0.4522248497775923
1894.0,0.45222572030016467
1895.0,0.4522274033529588
1896.0,0.45222985115527037
1897.0,0.45223295902475447
1898.0,0.45223666975415683
1899.0,0.45224096568404115
1900.0,0.4522458383701973
1901.0,0.45225114657341453
1902.0,0.45225660396083556
1903.0,0.45226207204765084
1904.0,0.4522672342587949
1905.0,0.45227177503060306
1906.0,0.4522755909000443
1907.0,0.4522784737595227
1908.0,0.45228022684344965
1909.0,0.45228072759554105
1910.0,0.45227987539580927
1911.0,0.4522777818187106
1912.0,0.45227449946020265
1913.0,0.4522701418774035
1914.0,0.45226475672952765
1915.0,0.45225840493170755
1916.0,0.4522512328198525
1917.0,0.45224321978862236
1918.0,0.45223462490094973
1919.0,0.45222553113376796
1920.0,0.4522162153692151
1921.0,0.4522067039324774
1922.0,0.4521970330300186
1923.0,0.45218719876746993
1924.0,0.45217723532191817
1925.0,0.45216699166808066
1926.0,0.45215669127693353
1927.0,0.45214641855798526
1928.0,0.4521363617382298
1929.0,0.45212664477996484
1930.0,0.45211737973221805
1931.0,0.4521085688888788
1932.0,0.452100412439538
1933.0,0.4520927185717449
1934.0,0.45208528150762955
1935.0,0.45207811714563495
1936.0,0.45207115198719394
1937.0,0.4520641978302345
1938.0,0.45205710053853543
1939.0,0.4520498911518087
1940.0,0.4520425699004249
1941.0,0.45203516307010744
1942.0,0.4520275552065154
1943.0,0.4520198764512856
1944.0,0.45201225337057094
1945.0,0.4520047331632103
1946.0,0.45199738882772406
1947.0,0.45199047567434836
1948.0,0.4519840077462711
1949.0,0.4519781839856514
1950.0,0.45197305064908133
1951.0,0.4519684772320143
1952.0,0.4519644418310765
1953.0,0.45196085817713033
1954.0,0.45195758742350656
1955.0,0.45195440571165246
1956.0,0.45195111532407917
1957.0,0.45194763701355034
1958.0,0.4519437788729618
1959.0,0.4519396690342318
1960.0,0.45193529150617634
1961.0,0.45193066494557776
1962.0,0.4519258097039607
1963.0,0.4519208426709147
1964.0,0.4519160693448817
1965.0,0.45191161473870683
1966.0,0.45190749488432036
1967.0,0.4519037081291035
1968.0,0.45190025506260917
1969.0,0.4518970100081233
1970.0,0.45189390126518364
1971.0,0.45189089973795693
1972.0,0.4518879318889732
1973.0,0.45188491554003735
1974.0,0.45188184680537274
1975.0,0.4518786199231953
1976.0,0.4518751768096773
1977.0,0.45187131876217673
1978.0,0.45186714292690094
1979.0,0.451862731478167
1980.0,0.45185816176846083
1981.0,0.45185367277897787
1982.0,0.45184941969669873
1983.0,0.4518456253394264
1984.0,0.45184231335480085
1985.0,0.45183952015112344
1986.0,0.45183728460546807
1987.0,0.45183539241600973
1988.0,0.45183379879825747
1989.0,0.4518323805287369
1990.0,0.4518311315343852
1991.0,0.45182991184903076
1992.0,0.4518287543605926
1993.0,0.45182749311823445
1994.0,0.45182597499742333
1995.0,0.45182414259690273
1996.0,0.45182185922488866
1997.0,0.4518191510950476
1998.0,0.4518161238138408
1999.0,0.4518128375578127
2000.0,0.451809347834437
2001.0,0.4518058800834823
2002.0,0.4518027287475317
2003.0,0.45180010044472757
2004.0,0.45179810819021576
2005.0,0.4517968318224209
2006.0,0.4517962062801822
2007.0,0.45179632610678205
2008.0,0.45179716079816795
2009.0,0.4517985171679483
2010.0,0.45180035149239933
2011.0,0.4518024352123585
2012.0,0.4518046630322887
2013.0,0.4518068973257782
2014.0,0.45180885672785126
2015.0,0.4518103596711029
2016.0,0.45181141885033727
2017.0,0.45181196177398625
2018.0,0.45181193704435857
2019.0,0.451811493808554
2020.0,0.45181081087000513
2021.0,0.45180996692544967
2022.0,0.4518090748858921
2023.0,0.4518082963994696
2024.0,0.45180770156159905
2025.0,0.4518072286379471
2026.0,0.4518069153894749
2027.0,0.45180668794692175
2028.0,0.45180648269462725
2029.0,0.4518061201722011
2030.0,0.4518052889594696
2031.0,0.451803796633752
2032.0,0.45180138389733715
2033.0,0.4517977668626663
2034.0,0.45179306082698784
2035.0,0.4517870596994854
2036.0,0.451779795029891
2037.0,0.45177159519275123
2038.0,0.45176272416649804
2039.0,0.45175361547775394
2040.0,0.4517447791538271
2041.0,0.4517367147072537
2042.0,0.4517295720734414
2043.0,0.45172368043808064
2044.0,0.4517191325061033
2045.0,0.4517157821358518
2046.0,0.4517134121269283
2047.0,0.4517114868907356
2048.0,0.45170937118533694
2049.0,0.4517063954350119
2050.0,0.4517021035482856
2051.0,0.45169605109790945
2052.0,0.4516883322841342
2053.0,0.45167904026281613
2054.0,0.45166834396196676
2055.0,0.45165665874990835
2056.0,0.4516443685357466
2057.0,0.45163175430379837
2058.0,0.45161918537237106
2059.0,0.4516067944183312
2060.0,0.45159471393390205
2061.0,0.4515833227988138
2062.0,0.4515728816601528
2063.0,0.4515634283842287
2064.0,0.45155492672975
2065.0,0.45154737911231935
2066.0,0.45154073710796044
2067.0,0.4515347706667214
2068.0,0.45152931926500117
2069.0,0.4515241177715483
2070.0,0.45151919631626203
2071.0,0.4515144098232781
2072.0,0.4515097565583672
2073.0,0.4515052185362983
2074.0,0.45150077834177865
